ts,bid,ask
1754006972100,29402.739136521795,29402.8423192781
1754006972400,29391.361121111695,29391.402967463153
1754006972700,29383.415804896646,29383.42546569549
1754006973000,29363.46369008134,29363.502683377857
1754006973300,29366.288302014724,29366.300540927394
1754006973600,29361.873913120045,29361.89993294561
1754006973900,29362.759747057265,29362.826583368216
1754006974200,29386.443649514127,29386.508754075316
1754006974500,29386.309493523204,29386.327181961457
1754006974800,29386.275600769408,29386.359298901498
1754006975100,29390.594943756198,29390.660481661715
1754006975400,29391.82085788354,29391.849349248296
1754006975700,29385.532865790654,29385.554838234933
1754006976000,29394.232907364643,29394.260092380904
1754006976300,29402.252899820018,29402.30781538632
1754006976600,29375.365035550807,29375.543035607174
1754006976900,29375.037422787642,29375.03746734709
1754006977200,29369.787685205967,29369.924946615098
1754006977500,29364.699002402464,29364.80081278093
1754006977800,29373.28755324811,29373.329317548396
1754006978100,29369.181631950123,29369.183467299692
1754006978400,29378.01712034244,29378.02234471104
1754006978700,29368.404643100643,29368.4806262055
1754006979000,29363.96191851725,29363.998079400197
1754006979300,29370.846594258423,29370.87385349464
1754006979600,29365.954922471603,29366.010281116367
1754006979900,29362.32394471487,29362.339907269048
1754006980200,29350.76476144732,29350.78439155281
1754006980500,29344.207638070246,29344.264957286487
1754006980800,29348.914399394245,29348.997348783985
1754006981100,29353.410208916765,29353.56878659186
1754006981400,29340.73356700407,29340.88679976132
1754006981700,29328.891708668456,29328.95759577568
1754006982000,29353.947822523267,29354.06787435466
1754006982300,29346.201148957967,29346.206995589593
1754006982600,29339.614335176077,29339.73904331388
1754006982900,29345.4000107421,29345.40030597402
1754006983200,29336.11725701728,29336.19029883112
1754006983500,29329.248999863958,29329.28514403665
1754006983800,29338.548131871863,29338.593708932913
1754006984100,29345.382005761054,29345.43863298037
1754006984400,29344.250627306796,29344.320360994996
1754006984700,29356.24561036666,29356.252610956402
1754006985000,29352.484814833886,29352.54366730022
1754006985300,29350.97520854571,29350.99851635165
1754006985600,29349.569500931913,29349.649464658145
1754006985900,29346.691133801767,29346.7334279906
1754006986200,29351.142742632117,29351.175364194547
1754006986500,29351.616384608482,29351.642861046108
1754006986800,29345.833275024677,29345.83507642649
1754006987100,29346.85834236832,29347.043762731144
1754006987400,29338.309596292635,29338.322490862043
1754006987700,29333.572005309143,29333.580305636387
1754006988000,29331.805568599066,29331.85126058402
1754006988300,29337.303165563284,29337.314257719812
1754006988600,29340.468578359723,29340.58956391656
1754006988900,29354.11032442324,29354.216376246706
1754006989200,29366.189886534237,29366.243635231884
1754006989500,29364.442325090586,29364.46963218236
1754006989800,29358.622269526917,29358.63044189717
1754006990100,29352.07727631948,29352.08949382426
1754006990400,29350.70379132287,29350.70968190476
1754006990700,29361.511186538963,29361.518391382
1754006991000,29371.717301675322,29371.784236221378
1754006991300,29359.80421862849,29359.813802838977
1754006991600,29366.275571434016,29366.282824849397
1754006991900,29376.96424821496,29377.011243582612
1754006992200,29396.05084828635,29396.08490624412
1754006992500,29398.138225084913,29398.16841950349
1754006992800,29395.98471265278,29396.01771657829
1754006993100,29384.92531252099,29384.929917774552
1754006993400,29377.595750811382,29377.64284001658
1754006993700,29364.215368478803,29364.221589650977
1754006994000,29353.78067599248,29353.822084769607
1754006994300,29345.309253504725,29345.3178530379
1754006994600,29334.130480705797,29334.23702891807
1754006994900,29329.65674172808,29329.681189460807
1754006995200,29333.002308024596,29333.087329951348
1754006995500,29340.27503130779,29340.27613522344
1754006995800,29341.014794849634,29341.15142036213
1754006996100,29347.677314505872,29347.700297062776
1754006996400,29355.82171089915,29356.117206608902
1754006996700,29343.340848701864,29343.439240602045
1754006997000,29336.914832467948,29336.927265632556
1754006997300,29326.205040287743,29326.210928578636
1754006997600,29319.98128841298,29319.995819206866
1754006997900,29321.19134312176,29321.214063688334
1754006998200,29318.709083013662,29318.728089747503
1754006998500,29330.701114789885,29330.864045081693
1754006998800,29347.181076771416,29347.223445205283
1754006999100,29350.369511234414,29350.439899167606
1754006999400,29351.033946283722,29351.075413934406
1754006999700,29345.174059313365,29345.215198047903
1754007000000,29347.817178315418,29347.82431874924
1754007000300,29350.36488742421,29350.40895906928
1754007000600,29341.121899800917,29341.224959084477
1754007000900,29348.82632468831,29348.8525776474
1754007001200,29344.119094628015,29344.22190178499
1754007001500,29354.686024800732,29354.718299026466
1754007001800,29366.08316067089,29366.13019207018
1754007002100,29383.738970953724,29383.740543822103
1754007002400,29377.565237144274,29377.627353382686
1754007002700,29363.13260050644,29363.21228573165
1754007003000,29351.260548813032,29351.338131755172
1754007003300,29348.50245203468,29348.609746562168
1754007003600,29334.267065812808,29334.295591701815
1754007003900,29318.498628617952,29318.653817299743
1754007004200,29316.773921414813,29316.793131807663
1754007004500,29307.88131584531,29307.964294652647
1754007004800,29311.85945310372,29311.906708733182
1754007005100,29330.1418086205,29330.403754430146
1754007005400,29326.659981176017,29326.695030104158
1754007005700,29328.757355511454,29328.79733519092
1754007006000,29312.80254510087,29312.820684220704
1754007006300,29314.728154764554,29314.753624824138
1754007006600,29309.955080207706,29310.161423591177
1754007006900,29300.771959363556,29300.840209728085
1754007007200,29283.82705067416,29283.879169219086
1754007007500,29295.5854303433,29295.78790555161
1754007007800,29280.954674744753,29281.008317744876
1754007008100,29268.919759240478,29268.92733952097
1754007008400,29268.67857946995,29268.682024414284
1754007008700,29271.419615275052,29271.42084461412
1754007009000,29275.43951262749,29275.564646472383
1754007009300,29276.32245159415,29276.43086931614
1754007009600,29266.872365627416,29266.993242588156
1754007009900,29273.581727816352,29273.587612935873
1754007010200,29272.66245764579,29272.74570314451
1754007010500,29260.664818554393,29260.68785506913
1754007010800,29275.640748097667,29275.64886125462
1754007011100,29271.332044658102,29271.356219660145
1754007011400,29280.05913684969,29280.06494633168
1754007011700,29264.18446138761,29264.200299547796
1754007012000,29257.47035395377,29257.478530470104
1754007012300,29249.422994723172,29249.451867207412
1754007012600,29242.549310231385,29242.566930757755
1754007012900,29252.148846767333,29252.181913655004
1754007013200,29232.057733988866,29232.064526274266
1754007013500,29238.008946964008,29238.09641796728
1754007013800,29232.156727557987,29232.247855748952
1754007014100,29232.66605469098,29232.670835904548
1754007014400,29236.318838989187,29236.432589077813
1754007014700,29227.40787262101,29227.41197724976
1754007015000,29246.97900450508,29246.98366768112
1754007015300,29245.987097463694,29246.014079563836
1754007015600,29259.531214300277,29259.702456673538
1754007015900,29242.899562045306,29242.920118309055
1754007016200,29244.66010809925,29244.704577723616
1754007016500,29243.52923838202,29243.54992693502
1754007016800,29246.532556373135,29246.67699295386
1754007017100,29240.765966200357,29240.787419506458
1754007017400,29233.776959827905,29233.80075729137
1754007017700,29207.895864941118,29207.94806328772
1754007018000,29199.581865662094,29199.598708305337
1754007018300,29190.832378605817,29190.84869343676
1754007018600,29194.201086752695,29194.20707408075
1754007018900,29198.644960909915,29198.681064478304
1754007019200,29218.412408930173,29218.468320545308
1754007019500,29222.119187479766,29222.145851032023
1754007019800,29231.261102993994,29231.377630095543
1754007020100,29236.08302606084,29236.097682387765
1754007020400,29242.78891409713,29242.846942133976
1754007020700,29245.345967817764,29245.39551123008
1754007021000,29240.847329933258,29240.890347191907
1754007021300,29240.632228475435,29240.644737823684
1754007021600,29246.54505620567,29246.616025545434
1754007021900,29258.946781249564,29259.00347211124
1754007022200,29263.832974210774,29264.059439784047
1754007022500,29282.796090258682,29282.857984055623
1754007022800,29270.57937346711,29270.595059518047
1754007023100,29270.39837306923,29270.405825895283
1754007023400,29275.715689127137,29275.76666328965
1754007023700,29279.78094246521,29279.96472530579
1754007024000,29265.080101703552,29265.08564736202
1754007024300,29252.371337221106,29252.38874477383
1754007024600,29232.80483322938,29232.806850772595
1754007024900,29228.926380902703,29228.93460076012
1754007025200,29250.358234202988,29250.360664340562
1754007025500,29247.737518773527,29247.756412011364
1754007025800,29239.679696263778,29239.690367563566
1754007026100,29245.012433321375,29245.01317367761
1754007026400,29241.884610117097,29241.889189774087
1754007026700,29239.282454825017,29239.338261916364
1754007027000,29238.338928445122,29238.36058194411
1754007027300,29225.053055227403,29225.061996334454
1754007027600,29221.799230235898,29221.899063027253
1754007027900,29226.381650960386,29226.409788572382
1754007028200,29232.054249499823,29232.23167584173
1754007028500,29243.876099995654,29243.942898273828
1754007028800,29232.986466822975,29233.007411099596
1754007029100,29242.222414865275,29242.25423334325
1754007029400,29241.50038194367,29241.540168725845
1754007029700,29242.68230969123,29242.726682469776
1754007030000,29256.120241709785,29256.20296700089
1754007030300,29254.159020150513,29254.16360680253
1754007030600,29255.61103517722,29255.741211454177
1754007030900,29260.036599825977,29260.040412814746
1754007031200,29265.114347548024,29265.188277286394
1754007031500,29275.296947868206,29275.38621236669
1754007031800,29286.829199504922,29286.836401019937
1754007032100,29290.364105276865,29290.486749325435
1754007032400,29286.84323833066,29286.90816057444
1754007032700,29306.347145844447,29306.38250412348
1754007033000,29307.354689976975,29307.40881052084
1754007033300,29310.560743624006,29310.57496027678
1754007033600,29306.46140756525,29306.506670055474
1754007033900,29286.46762714744,29286.5054779799
1754007034200,29280.17518482244,29280.24874643367
1754007034500,29279.979622184834,29280.013139911785
1754007034800,29286.140315914618,29286.14915433389
1754007035100,29284.12539377844,29284.179403881342
1754007035400,29296.390902138715,29296.449603619352
1754007035700,29302.92127354862,29302.941456305016
1754007036000,29312.588329909628,29312.615750132103
1754007036300,29312.874959842924,29312.883601914207
1754007036600,29311.946632630013,29312.17380080206
1754007036900,29313.742900558023,29313.744039268367
1754007037200,29304.63229963456,29304.65853554079
1754007037500,29317.030712883636,29317.086089550707
1754007037800,29308.174475743464,29308.228677482955
1754007038100,29305.075704530194,29305.115527907743
1754007038400,29309.68983795357,29309.73610796588
1754007038700,29292.852349860903,29292.912215606808
1754007039000,29296.453509935698,29296.50929903515
1754007039300,29295.10812312995,29295.136693295713
1754007039600,29294.83537808964,29294.87860942077
1754007039900,29294.5185558811,29294.675400350046
1754007040200,29281.47315150465,29281.58984512199
1754007040500,29280.817603478932,29280.822774859527
1754007040800,29286.849789525968,29286.874756441885
1754007041100,29296.591224563283,29296.620874804383
1754007041400,29295.397376644443,29295.407180016893
1754007041700,29284.30997279106,29284.396790415623
1754007042000,29293.162778888858,29293.1688797936
1754007042300,29300.767440619653,29300.77483629637
1754007042600,29308.824007138563,29308.869302777446
1754007042900,29312.962831837478,29312.982745852805
1754007043200,29306.76422896876,29306.769244473875
1754007043500,29312.506894691564,29312.566871767667
1754007043800,29308.67016834117,29308.77312541768
1754007044100,29335.33020075642,29335.345471259367
1754007044400,29332.253289791726,29332.3929896392
1754007044700,29325.21433856612,29325.227658867945
1754007045000,29324.244158093894,29324.25399505744
1754007045300,29334.37092736388,29334.432168755346
1754007045600,29329.264725173285,29329.293365751815
1754007045900,29310.533332835752,29310.64352785513
1754007046200,29319.00702846463,29319.038165545677
1754007046500,29324.898721242007,29324.904459139343
1754007046800,29319.512263422588,29319.51364180182
1754007047100,29327.028808836185,29327.0302431389
1754007047400,29318.517671769143,29318.573973558436
1754007047700,29309.743574401153,29309.743848041056
1754007048000,29320.653612616876,29320.746771753093
1754007048300,29313.496936751082,29313.5337178604
1754007048600,29319.479791545175,29319.503565808434
1754007048900,29321.93712986278,29321.975917631404
1754007049200,29328.73449877748,29328.789569342134
1754007049500,29330.419567567453,29330.434568807057
1754007049800,29311.454759686705,29311.58420469329
1754007050100,29317.30589262258,29317.315589997146
1754007050400,29313.607331938554,29313.614173785325
1754007050700,29321.82301663489,29321.87224878919
1754007051000,29321.824580064756,29321.889676810664
1754007051300,29333.22180583064,29333.25031830524
1754007051600,29333.497927968707,29333.53675290094
1754007051900,29316.869808707495,29316.897668898848
1754007052200,29313.27721763306,29313.29853588312
1754007052500,29320.560987472007,29320.641812908
1754007052800,29318.00534000341,29318.124793707473
1754007053100,29312.740364106383,29312.755447376545
1754007053400,29325.39272913337,29325.55071234112
1754007053700,29325.61819788034,29325.666228930993
1754007054000,29333.86480560361,29333.88745095412
1754007054300,29335.941027755714,29336.016778036577
1754007054600,29322.617825058525,29322.791038308653
1754007054900,29315.044282254996,29315.082399204694
1754007055200,29314.37897973562,29314.563231323813
1754007055500,29316.023766050785,29316.151781486238
1754007055800,29310.6252285786,29310.660374646333
1754007056100,29297.846699653055,29297.847688318172
1754007056400,29289.377640784733,29289.404670011296
1754007056700,29285.512899318557,29285.55409927897
1754007057000,29274.41571480789,29274.41894569077
1754007057300,29272.231484129454,29272.234421336998
1754007057600,29289.989893426715,29289.99281446329
1754007057900,29294.48092753057,29294.484346871996
1754007058200,29286.221593589784,29286.375192517276
1754007058500,29289.430404551567,29289.563567689343
1754007058800,29301.889919750145,29301.896058183243
1754007059100,29306.20615210402,29306.274962055762
1754007059400,29303.587607029676,29303.61633870585
1754007059700,29293.451431326994,29293.4590244991
1754007060000,29278.9168395589,29279.014903932206
1754007060300,29276.716910468607,29276.77251554136
1754007060600,29276.52081006471,29276.593726510157
1754007060900,29260.12822529032,29260.140484489937
1754007061200,29251.34681454735,29251.385799769054
1754007061500,29250.12908561009,29250.204569275164
1754007061800,29230.436077603023,29230.500658175006
1754007062100,29214.709771782043,29214.800408873365
1754007062400,29216.751201600815,29216.808550815895
1754007062700,29220.94704729356,29220.94842650471
1754007063000,29221.51863131278,29221.530814337337
1754007063300,29233.923449794613,29233.987077098336
1754007063600,29247.69303556171,29247.74101381208
1754007063900,29253.73685163374,29253.815351049878
1754007064200,29255.069010167772,29255.111381680745
1754007064500,29272.761441684514,29272.814662518602
1754007064800,29288.817848361694,29288.94689784989
1754007065100,29295.10524073962,29295.11042897348
1754007065400,29289.32832093101,29289.331963199875
1754007065700,29294.4499047289,29294.616241742537
1754007066000,29276.892409896653,29276.959748312664
1754007066300,29272.371712616387,29272.392272548826
1754007066600,29248.032505116582,29248.082890871603
1754007066900,29248.869575055607,29248.925515239025
1754007067200,29257.641479862163,29257.64339257105
1754007067500,29260.482822102083,29260.5863833659
1754007067800,29271.60999774569,29271.613912813693
1754007068100,29274.113397118468,29274.23174548855
1754007068400,29272.643936467197,29272.649460823908
1754007068700,29272.97762697173,29272.990896526342
1754007069000,29277.113549104473,29277.137332920673
1754007069300,29278.076454199447,29278.143424605583
1754007069600,29288.66537055001,29288.708795140843
1754007069900,29303.098637496747,29303.208970152664
1754007070200,29309.42608507804,29309.44347923257
1754007070500,29299.43319279483,29299.438744138715
1754007070800,29303.08411837928,29303.16082980507
1754007071100,29314.074866793,29314.243861060288
1754007071400,29320.47988785983,29320.569451813477
1754007071700,29326.330755172385,29326.343126062813
1754007072000,29333.60164746686,29333.63448301487
1754007072300,29344.60100362202,29344.603278323822
1754007072600,29322.117592236336,29322.256621712844
1754007072900,29339.034430920816,29339.05409204041
1754007073200,29344.541949061477,29344.56119122331
1754007073500,29347.81313265356,29347.863616006514
1754007073800,29346.948413880877,29346.95695672917
1754007074100,29347.759857382734,29347.830001636314
1754007074400,29351.072370742673,29351.07724595129
1754007074700,29338.713730940894,29338.718831300263
1754007075000,29348.10358155071,29348.118936756026
1754007075300,29347.715158016188,29347.718400585676
1754007075600,29361.588790339898,29361.634155436106
1754007075900,29371.378793596556,29371.424588598446
1754007076200,29370.59551809057,29370.603733326843
1754007076500,29371.379831551887,29371.388147610152
1754007076800,29375.603516591433,29375.648454982842
1754007077100,29377.124044802207,29377.19240403419
1754007077400,29380.44941378341,29380.478796225034
1754007077700,29374.618895193646,29374.67407060647
1754007078000,29366.036733066725,29366.061212282006
1754007078300,29361.569860181826,29361.653567347636
1754007078600,29350.714938505138,29350.75111330398
1754007078900,29344.20824609135,29344.23791205127
1754007079200,29347.33970555522,29347.4052841625
1754007079500,29333.73888068976,29333.752141191977
1754007079800,29322.873752714084,29322.958389763895
1754007080100,29331.450192496504,29331.47924218501
1754007080400,29323.789890345215,29323.812310090965
1754007080700,29328.746785848096,29328.770695186184
1754007081000,29316.34829846233,29316.39628851975
1754007081300,29304.846560028047,29304.900275462736
1754007081600,29305.106199311384,29305.11949654649
1754007081900,29322.092684824525,29322.130103287363
1754007082200,29323.10585236171,29323.149109621016
1754007082500,29310.57752182954,29310.61511667946
1754007082800,29314.181058800314,29314.189109499515
1754007083100,29325.07777117783,29325.08787559194
1754007083400,29329.854069077646,29329.91656170967
1754007083700,29318.390546811697,29318.399267001343
1754007084000,29319.911259748664,29319.923326922337
1754007084300,29339.14960966291,29339.183630210482
1754007084600,29330.895951812836,29330.97296393963
1754007084900,29333.42505829215,29333.44298023768
1754007085200,29326.076455257928,29326.121044791602
1754007085500,29317.44717359947,29317.455256327394
1754007085800,29311.864919845517,29311.868711576863
1754007086100,29322.507086289486,29322.62973543504
1754007086400,29334.648515972025,29334.70765331966
1754007086700,29328.88085528086,29328.952495909853
1754007087000,29324.99731702618,29325.039251039554
1754007087300,29313.850714305154,29313.868617569577
1754007087600,29300.104844922742,29300.12881174678
1754007087900,29301.50961126398,29301.538131763875
1754007088200,29319.110220591247,29319.110491039566
1754007088500,29332.663362175677,29332.707436549266
1754007088800,29330.271554776504,29330.28605181168
1754007089100,29341.455280332448,29341.494990981562
1754007089400,29352.84259098171,29353.016563521596
1754007089700,29348.056236772274,29348.125669344263
1754007090000,29349.282958888954,29349.371363795475
1754007090300,29348.09431394696,29348.123152890315
1754007090600,29348.721373531363,29348.74628010831
1754007090900,29365.205227020786,29365.352786771196
1754007091200,29358.488973543936,29358.746963171157
1754007091500,29346.326154321796,29346.337912142568
1754007091800,29356.520824216946,29356.55806407374
1754007092100,29356.460177948386,29356.575898462725
1754007092400,29344.090351363535,29344.160340326263
1754007092700,29335.492751542934,29335.549701813612
1754007093000,29328.028665626534,29328.083766889238
1754007093300,29325.48794713058,29325.513303719115
1754007093600,29326.038631324267,29326.096063522436
1754007093900,29334.61471529483,29334.61664387843
1754007094200,29334.874572996043,29334.87811572371
1754007094500,29336.78794966589,29336.78866032414
1754007094800,29330.01623900582,29330.02077522397
1754007095100,29340.566972768254,29340.63736424002
1754007095400,29350.750179440773,29350.840607601865
1754007095700,29349.467376096858,29349.479210500373
1754007096000,29345.41960209848,29345.490478957345
1754007096300,29362.160384453495,29362.16881237813
1754007096600,29374.43900197648,29374.45321258922
1754007096900,29366.215834266917,29366.29964864426
1754007097200,29350.4788361663,29350.584615673062
1754007097500,29351.128437077314,29351.14279768723
1754007097800,29361.109285561884,29361.11118141256
1754007098100,29359.027292336734,29359.136049402896
1754007098400,29354.81682411619,29354.97020009547
1754007098700,29350.756931821958,29350.788402300535
1754007099000,29358.6402359917,29358.641560083186
1754007099300,29369.477702276487,29369.503154924543
1754007099600,29362.121733976754,29362.1254036463
1754007099900,29359.334991842403,29359.344935736484
1754007100200,29352.937824624252,29353.04269282946
1754007100500,29352.920923176138,29352.93203916572
1754007100800,29343.397309505996,29343.500082979535
1754007101100,29349.312551857813,29349.312632962294
1754007101400,29352.665250896986,29352.85793253303
1754007101700,29359.78818502975,29359.804829696157
1754007102000,29371.461504608516,29371.466427249048
1754007102300,29372.27708575193,29372.28183913163
1754007102600,29377.321908872582,29377.343916649603
1754007102900,29373.58085661539,29373.62642846091
1754007103200,29373.95768378805,29373.969815999135
1754007103500,29378.32042535605,29378.328572334674
1754007103800,29379.16255194456,29379.179940618153
1754007104100,29365.686250698636,29365.694879686533
1754007104400,29378.663966521268,29378.730754997905
1754007104700,29380.642110268036,29380.643054741715
1754007105000,29371.042343753597,29371.17690444981
1754007105300,29354.496548649648,29354.59453284877
1754007105600,29354.2008204302,29354.25322341912
1754007105900,29359.35919736229,29359.594025326856
1754007106200,29371.85865989853,29371.91613216793
1754007106500,29381.697736706577,29381.75989576165
1754007106800,29376.740157794076,29376.74936922794
1754007107100,29385.155559631385,29385.279337577667
1754007107400,29371.89781141681,29371.91242550565
1754007107700,29374.28166627526,29374.306875305017
1754007108000,29383.601736910638,29383.69512617379
1754007108300,29377.467704871226,29377.54745741179
1754007108600,29376.58336810578,29376.623634720727
1754007108900,29377.462746061905,29377.471284663934
1754007109200,29381.465790893893,29381.569106353552
1754007109500,29394.89170589115,29394.895180274343
1754007109800,29383.668767321316,29383.76895499468
1754007110100,29398.893287100433,29398.959036684715
1754007110400,29389.1698568273,29389.250945200853
1754007110700,29383.776253133772,29383.786134819406
1754007111000,29376.9930971611,29377.112279918412
1754007111300,29378.55156362896,29378.57822971512
1754007111600,29373.02309246123,29373.148738095213
1754007111900,29376.743051315334,29376.79727931879
1754007112200,29381.953302664715,29382.132822395983
1754007112500,29397.888981444907,29398.021597407504
1754007112800,29404.68984457998,29404.69028478789
1754007113100,29405.397709171622,29405.432450465436
1754007113400,29406.20328482382,29406.250067412537
1754007113700,29414.658494531297,29414.890496155316
1754007114000,29411.72736930845,29411.842587321175
1754007114300,29402.657591268897,29402.703815049204
1754007114600,29394.100857176545,29394.230350468493
1754007114900,29399.991838089034,29400.142401270637
1754007115200,29406.287578936754,29406.371154165572
1754007115500,29413.412327668644,29413.420519708176
1754007115800,29411.049417523514,29411.049813810554
1754007116100,29418.284175596782,29418.308988051525
1754007116400,29414.758451038604,29414.790449963268
1754007116700,29419.571513907886,29419.617450035967
1754007117000,29432.195813549424,29432.217346433896
1754007117300,29439.94741499766,29439.964673069495
1754007117600,29455.793040350272,29455.825857600346
1754007117900,29451.77429776704,29451.774865935255
1754007118200,29453.517751625415,29453.54892919333
1754007118500,29445.71052048636,29445.741277818885
1754007118800,29456.71594609342,29456.718448034124
1754007119100,29449.979484391504,29449.985095933105
1754007119400,29440.718735741902,29440.720862128634
1754007119700,29436.204193739388,29436.209318785215
1754007120000,29440.826476972437,29440.84209369255
1754007120300,29421.63962836216,29421.688755987143
1754007120600,29408.584221771147,29408.658422516986
1754007120900,29419.417889186498,29419.470507602466
1754007121200,29421.097743608014,29421.133180804267
1754007121500,29421.229363658946,29421.259802413042
1754007121800,29408.409893386466,29408.504627307608
1754007122100,29424.701221418447,29424.814568260696
1754007122400,29432.86481368978,29432.865631126875
1754007122700,29439.89689789272,29439.935248423066
1754007123000,29431.66841953153,29431.695009863823
1754007123300,29436.195930114103,29436.379449500317
1754007123600,29447.122399564865,29447.182162572117
1754007123900,29444.442049983034,29444.482771434607
1754007124200,29442.909994521182,29442.91888321866
1754007124500,29439.294329069555,29439.472067415016
1754007124800,29446.71827915375,29446.72767883695
1754007125100,29441.665521128223,29441.708767065382
1754007125400,29442.36565042507,29442.370469235415
1754007125700,29431.21050832609,29431.218290826757
1754007126000,29418.488222172815,29418.500648561425
1754007126300,29428.067863637705,29428.22017996551
1754007126600,29438.39335698736,29438.445021793956
1754007126900,29448.016343777763,29448.073225655953
1754007127200,29462.11411443746,29462.11568926901
1754007127500,29455.65637754376,29455.731082258724
1754007127800,29457.45766301444,29457.50032424826
1754007128100,29462.690901739366,29462.766692571855
1754007128400,29461.386329619443,29461.438179822948
1754007128700,29474.555741979435,29474.5974111838
1754007129000,29467.295335105795,29467.297818789295
1754007129300,29460.54696563337,29460.57669313026
1754007129600,29459.519935030246,29459.548315779157
1754007129900,29451.45777335373,29451.534177040732
1754007130200,29461.97897777633,29462.001259024008
1754007130500,29446.39056333318,29446.47272430999
1754007130800,29457.24572031723,29457.315626916352
1754007131100,29465.894398858316,29465.900348857675
1754007131400,29468.860758704624,29468.866663331584
1754007131700,29479.8559159302,29479.911157547245
1754007132000,29500.6154495989,29500.644373526153
1754007132300,29507.022682762574,29507.09020601635
1754007132600,29510.367648962514,29510.379881279572
1754007132900,29515.0591986067,29515.124036000692
1754007133200,29522.85492893495,29522.866641249933
1754007133500,29518.215173547305,29518.225638165535
1754007133800,29514.34172181907,29514.43622856739
1754007134100,29517.973506227823,29518.06752078701
1754007134400,29516.371540366195,29516.41425075145
1754007134700,29527.975352065136,29528.19510132506
1754007135000,29530.781357529468,29530.962572969303
1754007135300,29528.530946120616,29528.59192655759
1754007135600,29531.840413554313,29531.90575820894
1754007135900,29533.940857999154,29534.006748607873
1754007136200,29533.14664214679,29533.202637792474
1754007136500,29545.811464579998,29545.814367570438
1754007136800,29547.260155378997,29547.354234098657
1754007137100,29549.224668854444,29549.289015818493
1754007137400,29533.795837346825,29533.811646810416
1754007137700,29537.293507949493,29537.405550722237
1754007138000,29527.525681246363,29527.57806250106
1754007138300,29523.542724588515,29523.544522275923
1754007138600,29541.090675371157,29541.10041034032
1754007138900,29556.734220060098,29556.78842026583
1754007139200,29550.8576070498,29550.879948082573
1754007139500,29543.402447621218,29543.410063448584
1754007139800,29545.961663917507,29545.96445049299
1754007140100,29544.775076107453,29544.81827870655
1754007140400,29550.59176007344,29550.679211283168
1754007140700,29541.026359132895,29541.202721525555
1754007141000,29549.63507390647,29549.642251882015
1754007141300,29564.312212407676,29564.330672851902
1754007141600,29552.46730494228,29552.486902339962
1754007141900,29545.451574909624,29545.491222228397
1754007142200,29537.803115265433,29537.808490484207
1754007142500,29549.11818805346,29549.284200992533
1754007142800,29531.817672935187,29531.820154054283
1754007143100,29534.250935693974,29534.286197825215
1754007143400,29533.515616411274,29533.723151790207
1754007143700,29527.741159276145,29527.78718181857
1754007144000,29534.405173759533,29534.441372907986
1754007144300,29519.38649053699,29519.417305496794
1754007144600,29506.66002343897,29506.72279527045
1754007144900,29502.399535423072,29502.445326559508
1754007145200,29507.466054012308,29507.53821043163
1754007145500,29505.268456411995,29505.333340625093
1754007145800,29497.87774385024,29497.943875608402
1754007146100,29503.439582079747,29503.483183643915
1754007146400,29497.646817618166,29497.81696597484
1754007146700,29494.787890114974,29494.80132878104
1754007147000,29494.507204664045,29494.53988620308
1754007147300,29500.198420534467,29500.207873141717
1754007147600,29522.39512515124,29522.45411107687
1754007147900,29514.361986726235,29514.744948324358
1754007148200,29518.21009455824,29518.277131161867
1754007148500,29518.052217910856,29518.06727369403
1754007148800,29513.96650917862,29514.0832506665
1754007149100,29530.546533770517,29530.548566523248
1754007149400,29542.262143425563,29542.331661063727
1754007149700,29547.588161331267,29547.627244902033
1754007150000,29542.315347706997,29542.319197330293
1754007150300,29537.136799584816,29537.140529880544
1754007150600,29541.96601658168,29541.9746451976
1754007150900,29538.757269227066,29538.854457522448
1754007151200,29536.011388546904,29536.01512668457
1754007151500,29542.394714032063,29542.421068445004
1754007151800,29531.436007213335,29531.470531439074
1754007152100,29527.4199758741,29527.43876155708
1754007152400,29533.734066026118,29533.734578002382
1754007152700,29535.745952930236,29535.749694051803
1754007153000,29543.338625246142,29543.41157926756
1754007153300,29535.717357706737,29535.718601070177
1754007153600,29544.517745115554,29544.658927444834
1754007153900,29539.093811362956,29539.17437055981
1754007154200,29552.033986925904,29552.043309449065
1754007154500,29559.493061295016,29559.503060867613
1754007154800,29564.295434531552,29564.33383885354
1754007155100,29580.52305284425,29580.530324032505
1754007155400,29584.80773656709,29584.853784892533
1754007155700,29581.670792838166,29581.677993028316
1754007156000,29592.560733270253,29592.731387755684
1754007156300,29599.9488982286,29600.02964882039
1754007156600,29611.20674966444,29611.2124818864
1754007156900,29613.60962879967,29613.621897154524
1754007157200,29624.038018803258,29624.07877505022
1754007157500,29622.702176046332,29622.71582128055
1754007157800,29610.52247211296,29610.55186477953
1754007158100,29598.38209529674,29598.50191986562
1754007158400,29607.091672283786,29607.174737398207
1754007158700,29587.988828517213,29588.001058316906
1754007159000,29575.64395406003,29575.66234340712
1754007159300,29564.84718408415,29564.946531420213
1754007159600,29567.91857432605,29567.955561696963
1754007159900,29571.19925282076,29571.23918010639
1754007160200,29566.790109710797,29566.832880880567
1754007160500,29578.04633077412,29578.11836585744
1754007160800,29581.25638593632,29581.258876372107
1754007161100,29592.526844017073,29592.53985782588
1754007161400,29602.575718649034,29602.583798694668
1754007161700,29600.73705157866,29600.78947506712
1754007162000,29600.865650599793,29600.915641120257
1754007162300,29599.231639247137,29599.232947756205
1754007162600,29603.121840267322,29603.133027978965
